fuente,categoria,nombre,imagen_url,mean_R,mean_G,mean_B,mean_L,mean_a,mean_b,contrast_L
ABO,Hogar - Lámparas,Amazon Brand – Stone & Beam Modern Round Glass Table Desk Lamp With Light Bulb And White Shade - 7 x 7 x 14 Inches,https://m.media-amazon.com/images/I/71xKIbCayKL._SX512_.jpg,236.6877,236.208,235.2874,93.3632,0.004,0.5272,10.0617
ABO,Hogar - Relojes pared,Amazon Brand - Solimo 12-inch Wall Clock - Lattice (Silent Movement),https://m.media-amazon.com/images/I/711qGA6lnsL._SX512_.jpg,188.0745,194.8574,180.1091,76.5176,-4.3678,6.4418,30.8726
ABO,Tecnología - Auriculares,AmazonBasics Lightweight On-Ear Headphones - Pink,https://m.media-amazon.com/images/I/618Blc4s-JL._SX512_.jpg,240.9779,232.0251,233.7606,92.9182,3.3608,0.9161,13.3238
ABO,Hogar - Lámparas,"Amazon Brand – Stone & Beam Contemporary Glass Table Lamp with Narrow-Necked Body, LED Bulb Included, 20.25""H, Clear",https://m.media-amazon.com/images/I/51SIOURIjEL._SX512_.jpg,243.8301,243.797,243.1753,96.0227,-0.0984,0.3223,8.2795
ABO,Cosmética - Protectores solares,"Amazon Brand - Solimo Sheer Face Sunscreen SPF 55, 3.0 Fluid Ounce (Pack of 1)",https://m.media-amazon.com/images/I/71bJF4mWj1L._SX512_.jpg,241.9947,240.8373,242.899,95.0337,0.8265,-0.9223,12.5827
ABO,Tecnología - Auriculares,"AmazonBasics PETG - Filamento para impresora 3D, 1,75 mm, bobina de 1 kg, Paquete de 1, Verde, 1.75mm",https://m.media-amazon.com/images/I/81j7EmYejUL._SX512_.jpg,119.4818,126.46,121.0756,50.0707,-3.1051,2.1917,37.0777
ABO,Tecnología - Auriculares,"AmazonBasics Écouteurs intra-auriculaires avec micro, Blanc",https://m.media-amazon.com/images/I/51Ck3GUAdIL._SX512_.jpg,250.9036,251.0983,251.8769,98.6489,0.0724,-0.394,2.7976
ABO,Hogar - Lámparas,"Amazon Brand – Stone & Beam Vintage Floor Lamp with Linen Burlap Shade, 60.5""H, Whitewash",https://m.media-amazon.com/images/I/711Uf78cEGL._SX512_.jpg,250.8708,250.1683,249.1675,98.2996,0.0751,0.6032,7.1009
ABO,Hogar - Lámparas,"Amazon Brand – Stone & Beam Textured Teardrop Table Lamp With Light Bulb And White Shade- 11.5 x 11.5 x 20 Inches, Silver",https://m.media-amazon.com/images/I/81k9+rTiL9L._SX512_.jpg,231.9079,229.0374,225.3031,90.8299,0.3698,2.2617,14.294
ABO,Hogar - Lámparas,"Amazon Brand – Rivet Scandinavian Task Lamp, 19""H, Matte White",https://m.media-amazon.com/images/I/61AHX9W03-L._SX512_.jpg,250.1832,249.9667,249.7859,98.2237,0.0483,0.1276,6.4682
ABO,Cocina - Botellas,"BOTTLED JOY Infuser Waterfles, Flip-top Bite Valve BPA-vrije brede mond 100% lek Proof Sport Fruit Infuser flessen 20oz 600ml (wit)",https://m.media-amazon.com/images/I/81M8PTZ-v+L._SX512_.jpg,177.747,147.5136,68.9401,62.3239,3.3653,42.2042,19.0653
ABO,Hogar - Lámparas,"Amazon Brand – Rivet Scandinavian Gray-Wood Table Lamp with Gray Shade, LED Bulb Included, 17""H, Grey",https://m.media-amazon.com/images/I/61jxYPnELlL._SX512_.jpg,222.8399,220.6873,217.8999,87.6674,0.2869,1.769,18.5635
ABO,Hogar - Lámparas,"Rivet Pineapple Ceramic Table Lamp, Modern, 18"" H, White and Gold",https://m.media-amazon.com/images/I/81HP-2RGRfL._SX512_.jpg,229.6607,228.0782,225.6637,90.3959,0.205,1.4877,15.3662
ABO,Hogar - Lámparas,"Amazon Brand – Rivet Mid-Century Floor Lamp with Shelves and Bulb, 62""H, Matte White",https://m.media-amazon.com/images/I/61CH7Wz3zyL._SX512_.jpg,252.6711,252.6755,252.5906,99.1849,-0.019,0.0453,3.0243
ABO,Hogar - Lámparas,"Amazon Brand – Stone & Beam Modern Pully Adjustable Living Room Standing Floor Lamp With Light Bulb - 33 x 33 x 64 Inches, Brushed dark brown",https://m.media-amazon.com/images/I/71JjIyAJJhL._SX512_.jpg,246.9175,246.7495,246.7617,96.8366,0.0721,0.0225,15.3609
ABO,Hogar - Lámparas,"Amazon Brand – Ravenna Home Curvy Table Desk Lamp with LED Light Bulb, 22.5""H, Dark Bronze",https://m.media-amazon.com/images/I/41TadzzBGML._SX512_.jpg,246.5818,246.5812,246.435,96.7781,-0.0293,0.08,14.8581
ABO,Cocina - Botellas,"Amazon Brand - Solimo Water Bottle, 1000 ml, Set of 3 (Blue, Orange, Pink)",https://m.media-amazon.com/images/I/71wH4SuSc5L._SX512_.jpg,199.0095,191.3844,206.9632,80.2539,11.4854,-3.9925,17.5445
ABO,Hogar - Jarrones,"Amazon Brand – Rivet Modern Angled Stoneware Vase, 14.4""H, White",https://m.media-amazon.com/images/I/71Yz+wyAtVL._SX512_.jpg,246.5101,246.3764,245.4039,96.9632,-0.1302,0.4995,5.8089
ABO,Hogar - Velas,Amazon Brand - Solimo Wax Tealight Unscented Candle (Set of 100),https://m.media-amazon.com/images/I/61lR93HHNiL._SX512_.jpg,231.5081,230.1929,230.1935,91.0022,0.4997,0.22,18.5195
ABO,Tecnología - Auriculares,(Renewed) AmazonBasics Lightweight On-Ear Headphones - Black,https://m.media-amazon.com/images/I/51E-TmH21ML._SX512_.jpg,170.9118,194.4933,189.1756,75.8942,-7.0887,1.0742,32.2807
ABO,Hogar - Lámparas,"Stone & Beam ALT17032507-D -Rivet Alexa EnabledGeo Lamp - Table, 11.5"" x 11.5"" x 18"", Copper",https://m.media-amazon.com/images/I/71wSQ6kwRgL._SX512_.jpg,240.3876,228.5172,219.1745,91.3688,3.2237,6.5995,14.5744
ABO,Hogar - Lámparas,"Amazon Brand - SStone & Beam Traditional Rectangular Chinoiserie Ceramic Table Lamp, LED Bulb Included, 24""H, Blue Paisley",https://m.media-amazon.com/images/I/61f2-twVTeL._SX512_.jpg,233.0073,234.3997,235.0762,92.4399,-0.3326,-0.5411,15.4678
ABO,Hogar - Relojes pared,"AmazonBasics – väggklocka, traditionell design, 30,5 cm, kopparfärger",https://m.media-amazon.com/images/I/71uH8gfPNyL._SX512_.jpg,234.565,230.5993,230.9304,91.6061,1.5706,0.4386,13.8647
ABO,Hogar - Relojes pared,Amazon Brand - Solimo 12-inch Wall Clock - Rustic Regency (Silent Movement),https://m.media-amazon.com/images/I/81nJ7zHhewL._SX512_.jpg,186.2799,181.5134,165.5323,72.036,-0.6911,8.6362,34.5634
ABO,Hogar - Lámparas,"Amazon Brand – Ravenna Home Glass Stacked Ball Buffet Table Lamp with LED Light Bulb - 31 Inches, Dark Bronze with White Linen Shade",https://m.media-amazon.com/images/I/41I52ooJnEL._SX512_.jpg,248.4803,248.5334,248.9193,97.6002,0.0567,-0.1982,11.2009
ABO,Hogar - Relojes pared,"Amazon Brand - Solimo 12"" Wall Clock - Classique Paneling (Silent Movement, Black Frame)",https://m.media-amazon.com/images/I/81lT12Xv1JL._SX512_.jpg,197.0041,196.5856,197.4523,78.0319,0.3434,-0.3949,29.8667
ABO,Hogar - Lámparas,"Amazon Brand – Rivet Mid-Century Modern Floor Lamp with Wireless USB Port Charging Wood Table, 59""H, Light Bulb Included, Black",https://m.media-amazon.com/images/I/71yl8Z-nkyL._SX512_.jpg,245.731,245.2072,244.9348,96.3375,0.1663,0.2359,15.2677
ABO,Cosmética - Champús,"365 Everyday Value, Herbal Mint Shampoo, 16 fl oz",https://m.media-amazon.com/images/I/619VtCedLLL._SX512_.jpg,224.3027,229.6955,206.2287,90.0181,-5.4206,10.9822,17.0002
ABO,Hogar - Lámparas,"Stone & Beam Pearl Modern Glass Orb Living RoomTable Lamp With Bulb And Linen Shade - 19.5 x 11.5 x 11.5 Inches, Silver",https://m.media-amazon.com/images/I/81jtRdRtkPL._SX512_.jpg,236.4825,233.5546,229.5189,92.5442,0.3321,2.3922,10.1766
ABO,Hogar - Lámparas,"Rivet Atlas Mid Century Modern Wood Tripod Table Desk Lamp With Light Bulb - 27 Inches, White Shade And Walnut Finish",https://m.media-amazon.com/images/I/716-5IaUoEL._SX512_.jpg,234.6391,232.1153,231.4909,91.6939,1.0008,0.8335,20.0458
ABO,Hogar - Relojes pared,Amazon Brand - Solimo 12-inch Wall Clock - Pie (Silent Movement),https://m.media-amazon.com/images/I/71czNoTTAhL._SX512_.jpg,194.3014,183.5605,142.8454,73.594,0.0626,19.5967,29.9047
ABO,Hogar - Jarrones,"Amazon Brand – Stone & Beam Modern Ombre Stoneware Home Decor Flower Vase - 10 Inch, Dark Brown Red White",https://m.media-amazon.com/images/I/91utVJWUqZL._SX512_.jpg,209.0288,196.0664,189.9052,78.8819,4.7523,5.8829,33.0825
ABO,Hogar - Lámparas,"Amazon Brand – Rivet Modern Integrated-LED Metal Table Lamp with Adjustable Shade, LED Bulb Included, 22""H, Matte Black",https://m.media-amazon.com/images/I/41vg9Zgkb9L._SX512_.jpg,242.0351,242.0922,242.3355,95.0717,0.0214,-0.1194,18.1847
ABO,Hogar - Lámparas,"Amazon Brand – Rivet Cement-Textured Table Lamp, Bulb Included, 16.5""H, Dark Gray on Gray",https://m.media-amazon.com/images/I/51PYLGfSp0L._SX512_.jpg,235.3045,235.1533,234.4184,92.7277,-0.0796,0.4099,16.7125
ABO,Tecnología - Auriculares,"AmazonBasics Gaming-Chat-Headset für PlayStation 4 mit Mikrofon, 1,21 m langes Kabel, Blau",https://m.media-amazon.com/images/I/610lKvMwFNL._SX512_.jpg,226.2571,227.5647,231.8564,89.6234,0.8288,-2.4299,25.2204
ABO,Hogar - Relojes pared,"Amazon Brand – Rivet Retro Steel Clock, 12""H, Copper",https://m.media-amazon.com/images/I/914TKkPd-GL._SX512_.jpg,209.6732,170.6362,154.7928,72.4814,12.9942,14.4839,22.3593
ABO,Cocina - Tostadoras,"AmazonBasics 4-Slot Toaster, Black (Renewed)",https://m.media-amazon.com/images/I/81z8MSp7-KL._SX512_.jpg,162.5792,162.432,163.1757,64.2758,0.2368,-0.4349,39.3335
ABO,Cocina - Cafeteras,AmazonCommercial Barista Espresso Machine with Grinder,https://m.media-amazon.com/images/I/818NTD9t-DL._SX512_.jpg,199.1774,198.8424,198.7041,79.0989,0.1101,0.1152,27.7452
ABO,Cosmética - Champús,"Amazon Brand - Solimo Coconut Oil Shampoo, 33.8 fl. oz",https://m.media-amazon.com/images/I/61wqTYBrZjL._SX512_.jpg,239.8244,236.4559,237.7545,93.7506,1.5222,-0.0997,10.6124
ABO,Hogar - Relojes pared,Amazon Brand - Solimo 12-inch Wall Clock - Matrix (Silent Movement),https://m.media-amazon.com/images/I/81VpQPolaaL._SX512_.jpg,141.6578,154.7782,155.9568,61.2153,-4.4553,-2.2255,33.1523
ABO,Hogar - Lámparas,"Amazon Brand – Rivet Modern Ultrathin LED-Integrated Table Lamp, 20""H, Black",https://m.media-amazon.com/images/I/6143sSy8C0L._SX512_.jpg,239.2212,239.2128,239.2162,94.0395,0.0014,0.0037,18.8815
ABO,Hogar - Jarrones,"Amazon Brand – Stone & Beam Modern Farmhouse Milk Jug Stoneware Home Decor Flower Vase - 6.25 x 5.75 Inches, Cream and Clay",https://m.media-amazon.com/images/I/817b07mMqbL._SX512_.jpg,205.8272,191.0963,176.7082,77.861,3.39,9.6858,18.3078
ABO,Tecnología - Auriculares,Amazonbasics in-Ear Headphones with Flat Cables and Universal mic (Rose Gold),https://m.media-amazon.com/images/I/51qDcpuWN-L._SX512_.jpg,249.7952,245.4372,243.4495,96.9351,1.2091,1.5549,6.724
ABO,Hogar - Lámparas,"Rivet moderne en métal Lampadaire, 151,1 cm H, avec ampoule, Noir mat avec Laiton antique",https://m.media-amazon.com/images/I/714ge1p+Y6L._SX512_.jpg,249.4391,249.3555,249.3249,97.8404,0.0297,0.0289,12.6818
ABO,Hogar - Lámparas,"Amazon Brand – Stone & Beam Modern Farmhouse Wood Base Adjustable Living Room Table Lamp With LED Light Bulb And White Shade- 13 x 13 x 28.25 Inches, Black",https://m.media-amazon.com/images/I/41HNhi7CkLL._SX512_.jpg,233.2434,232.1631,232.9582,91.5585,0.7051,-0.1185,21.257
ABO,Hogar - Relojes pared,Amazon Brand - Solimo 12-inch Wall Clock - Vivid (Silent Movement),https://m.media-amazon.com/images/I/716hv1SgQ3L._SX512_.jpg,199.5332,195.4732,196.5347,78.3077,1.9403,0.97,33.0878
ABO,Hogar - Lámparas,"Amazon Brand – Rivet Modern Two Tone Table Desk Lamp with LED Light Bulb and Drum Shade - 12 x 12 x 15.88 Inches, Matte Black and Antique Brass",https://m.media-amazon.com/images/I/41qDZPU8aSL._SX512_.jpg,235.1929,234.4917,234.0636,92.4725,0.2403,0.3349,17.8996
ABO,Hogar - Velas,"Amazon Brand - Solimo Votive Glass Candles, Pack of 6 (Scented - Rose, Jasmine & Sandalwood)",https://m.media-amazon.com/images/I/71+s73RGQJL._SX512_.jpg,224.9288,210.3552,206.097,85.1693,4.8992,4.4006,16.329
ABO,Tecnología - Auriculares,AmazonBasics Over-Ear Headphones,https://m.media-amazon.com/images/I/81fMzOqdnzL._SX512_.jpg,171.2903,171.2667,171.6797,67.7052,0.1032,-0.2513,38.9102
ABO,Tecnología - Auriculares,"AmazonBasics Casque supra-auriculaire Bluetooth sans fil avec câble micro-USB et câble audio 3,5 - Noir",https://m.media-amazon.com/images/I/81472buNgfL._SX512_.jpg,177.7464,177.3763,178.3317,70.1336,0.3721,-0.5225,37.8761
ABO,Hogar - Velas,"Whole Foods Market Moonlit Forest Candle, 10 Ounce",https://m.media-amazon.com/images/I/51QEWKCvo-L._SX512_.jpg,154.1853,153.6695,165.9353,62.762,3.5125,-6.5844,27.5655
ABO,Hogar - Lámparas,Rivet Geometric - Lámpara de mesa de cerámica con bombilla LED,https://m.media-amazon.com/images/I/81dlZN4ndNL._SX512_.jpg,207.6977,215.8727,218.6572,85.1297,-1.8408,-2.4161,23.475
ABO,Hogar - Lámparas,"Amazon Brand – Ravenna Home Table Lamp with Ceramic Cyclinder Base and LED Light Bulb, 19.75""H, Dark Denim Blue",https://m.media-amazon.com/images/I/41HtFSVBnCL._SX512_.jpg,235.51,236.0438,237.4648,92.7178,0.1958,-0.9432,22.1575
ABO,Hogar - Relojes pared,"AmazonBasics 12"" Brass Dot Wall Clock",https://m.media-amazon.com/images/I/71BSuxojfsL._SX512_.jpg,243.7831,242.5333,239.793,95.5561,-0.0055,1.5188,10.9564
ABO,Hogar - Lámparas,"Rivet Adjustable Tree-Style 3-Light Floor Lamp, 69""H, with Bulbs, Bronze and Brass",https://m.media-amazon.com/images/I/71y+3tEJzvL._SX512_.jpg,250.1066,249.8611,249.425,98.0705,0.0197,0.2649,11.0878
ABO,Tecnología - Auriculares,Umi. Essentials W5S updated version auricolari Bluetooth 5.0 TWS True Wireless Stereo per iPhone Samsung Huawei con custodia smart di ricarica brevettata in metallo (Blu),https://m.media-amazon.com/images/I/31p7fvLm1gL._SX512_.jpg,148.7852,156.5528,184.6637,63.3837,6.3809,-15.5241,35.1686
ABO,Hogar - Lámparas,"Amazon Brand – Ravenna Home Round Base Floor Lamp with LED Light Bulb, 58""H, Dark Bronze",https://m.media-amazon.com/images/I/418NM35jwuL._SX512_.jpg,250.3584,250.4319,250.4922,98.2581,-0.0141,-0.0303,10.9446
ABO,Hogar - Jarrones,"Amazon Brand – Stone & Beam Modern Ceramic Home Decor Flower Vase - 11.75 Inch, Coral White Tan",https://m.media-amazon.com/images/I/81sWOhEZG5L._SX512_.jpg,245.909,231.6624,226.7131,92.8548,4.717,4.7626,13.3136
ABO,Hogar - Lámparas,Pinzon Polished Nickel Orb Floor Lamp with Black Shade,https://m.media-amazon.com/images/I/71c-fQUd1pS._SX512_.jpg,217.774,219.8959,220.2546,86.5369,-0.6876,-0.4747,27.5208
ABO,Hogar - Relojes pared,"Amazon Basics 12"" Numbered Wall Clock, Copper",https://m.media-amazon.com/images/I/71ccXXUPiHL._SX512_.jpg,228.9518,224.6903,225.0277,89.311,1.7219,0.5062,19.1137
ABO,Cocina - Botellas,"UMI. by Amazon - Borraccia Termica, 750ml Bottiglia Acqua in Acciaio Inox, Senza BPA, 24 Ore Freddo & 12 Caldo, Borracce per Scuola, Sport, All'aperto, Palestra, Yoga (Blu)",https://m.media-amazon.com/images/I/610jNfUHtBL._SX512_.jpg,156.6715,174.0596,174.337,68.5073,-5.2789,-1.9469,31.4013
ABO,Tecnología - Auriculares,Amazon Basics Canal Type Earphone Black E100 Parent  blk,https://m.media-amazon.com/images/I/61pXI5RiVuL._SX512_.jpg,168.9735,162.1513,162.4623,65.1817,2.791,1.5897,39.1703
ABO,Hogar - Lámparas,"Amazon Brand – Ravenna Home Traditional Table Lamp with LED Light Bulb - 27 Inches, Brushed Nickel",https://m.media-amazon.com/images/I/41tKcHPkRLL._SX512_.jpg,245.8802,245.9009,246.1164,96.7354,0.037,-0.0924,9.7446
ABO,Cosmética - Protectores solares,Solimo Sun - Sensitive Suncream Body Lotion SPF 50+ (4x 200ml),https://m.media-amazon.com/images/I/51EgrB7yHqL._SX512_.jpg,239.6766,239.4302,238.6913,94.5746,0.218,0.5358,8.5432
ABO,Hogar - Lámparas,Stone & Beam Modern Pharmacy Lámpara de pie,https://m.media-amazon.com/images/I/71oqVxzin0L._SX512_.jpg,226.8567,225.6212,226.0283,88.9031,0.6083,-0.0469,26.0912
ABO,Hogar - Velas,"Amazon Brand - Solimo Votive Glass Candles, Pack of 6 (Scented - Jasmine, Lemon Grass & Sandalwood)",https://m.media-amazon.com/images/I/61LSV7HEHuL._SX512_.jpg,228.6588,223.77,213.1434,89.0034,0.1235,6.2746,15.4476
ABO,Hogar - Lámparas,"Amazon Brand – Ravenna Home Metal Table Lamp with LED Light Bulb, 20""H, Dark Bronze",https://m.media-amazon.com/images/I/41EIZnnsrjL._SX512_.jpg,241.9098,242.0161,242.0333,95.086,-0.0284,-0.0134,17.0938
ABO,Hogar - Velas,"Amazon Brand - Solimo Votive Glass Candles, Pack of 12 (Scented - Rose, Jasmine & Sandalwood)",https://m.media-amazon.com/images/I/71en2m6W0EL._SX512_.jpg,221.1864,207.2797,203.5523,84.0042,4.7431,4.0368,16.7887
ABO,Hogar - Lámparas,"Amazon Brand – Ravenna Home Contemporary Metal Table Lamp with Acrylic Accents, LED Bulb Included, 19.5""H, Brushed Nickel",https://m.media-amazon.com/images/I/419jSM-lk1L._SX512_.jpg,248.3232,248.4598,248.2043,97.6569,-0.0899,0.1236,7.2578
ABO,Hogar - Relojes pared,"Amazon Brand - Solimo 11.25-inch Wooden Wall Clock (Silent Movement, Black Frame)",https://m.media-amazon.com/images/I/71noT1cu-+L._SX512_.jpg,171.547,171.5463,171.2278,67.139,-0.0657,0.2131,42.542
ABO,Hogar - Lámparas,"Amazon Brand – Ravenna Home Modern Round Table Lamp With LED Light Bulb - 17.50 Inches, Chrome with Blue Glass",https://m.media-amazon.com/images/I/41TnBzn9tFL._SX512_.jpg,246.3092,247.7139,248.7204,97.3699,-0.2854,-0.6392,5.7845
ABO,Hogar - Relojes pared,Amazonベーシック 掛け時計 数字 約30cm ブラック,https://m.media-amazon.com/images/I/71vaznXf17L._SX512_.jpg,209.9425,209.5924,212.0836,82.7272,0.6261,-1.2532,30.6312
ABO,Hogar - Lámparas,"Amazon Brand – Rivet Mid-Century Modern Brass Trimmed Table Lamp with LED Light Bulb, 26""H, Clear",https://m.media-amazon.com/images/I/81VNa33FpwL._SX512_.jpg,230.636,228.7611,225.3725,90.556,0.1531,2.0843,17.1328
ABO,Cosmética - Cepillos,"Amazon Brand - Solimo Kids Battery Powered Toothbrush, 2 Count",https://m.media-amazon.com/images/I/61dClOvBMhL._SX512_.jpg,225.0401,228.1717,225.0977,90.3558,0.5468,0.7392,18.5819
ABO,Tecnología - Auriculares,"AmazonBasics - Lichte beugelhoofdtelefoon, zwart.",https://m.media-amazon.com/images/I/71P8U6SjNLL._SX512_.jpg,199.1763,198.9231,199.6105,78.4133,0.2653,-0.3893,34.845
ABO,Hogar - Relojes pared,Amazon Brand - Solimo 12-inch Wall Clock - Victorian Bliss (Silent Movement),https://m.media-amazon.com/images/I/81Lv4srIp1L._SX512_.jpg,172.7676,169.3425,160.648,67.8471,-0.0537,5.1302,32.3687
ABO,Cocina - Botellas,"Eono by Amazon – sportflaska med handtag, BPA-fri vattenflaska, bred mun drickflaska, spillsäker smutta och handtag läckagesäker camping vandring gym plast vattenflaskor 79 cl uns 800 ml (rosa)",https://m.media-amazon.com/images/I/91H896jyBVL._SX512_.jpg,177.519,179.4406,144.4221,71.6466,-5.0287,17.7788,26.6879
ABO,Cosmética - Champús,"Whole Foods Market, Color Preserve Shampoo, 10 fl oz",https://m.media-amazon.com/images/I/51n-8ynFf9L._SX512_.jpg,232.3673,235.7886,224.1475,92.3666,-2.7513,5.1739,18.9727
ABO,Hogar - Velas,"365 Everyday Value, Carrot Seed Essential Oil, 1 fl oz",https://m.media-amazon.com/images/I/712wm1x0OVL._SX512_.jpg,228.552,225.9182,224.8298,89.1459,0.9755,1.0458,25.9457
ABO,Hogar - Lámparas,"Amazon Brand – Stone & Beam Contemporary Adjustable Height Floor Lamp with Rectangular Linen Shade, LED Bulb Included, 63""H, Brown",https://m.media-amazon.com/images/I/714ZNYT+t-L._SX512_.jpg,236.6505,235.0536,233.2503,92.7169,0.2696,1.1363,17.8636
ABO,Hogar - Jarrones,"Amazon Brand – Stone & Beam Modern Ceramic Spotted Decor Planter Pot - 11 Inch, White and Terra Cotta",https://m.media-amazon.com/images/I/81UT1z18OqL._SX512_.jpg,238.0812,229.5582,226.0316,91.5035,2.87,3.2764,16.3444
ABO,Tecnología - Auriculares,"(Renewed) AmazonBasics Volume Limited Wired Over-Ear Headphones for Kids with Two Ports for Sharing, Pink",https://m.media-amazon.com/images/I/51lnd4yz4+L._SX512_.jpg,198.6373,213.605,214.3568,84.9713,-2.9135,-0.5767,19.3915
ABO,Hogar - Lámparas,"Rivet Mid Century Modern Tripod Living Room Floor Lamp With Light Bulb And Linen Shade - 64 Inches , Black",https://m.media-amazon.com/images/I/71ivupJfqJL._SX512_.jpg,248.3286,248.2634,248.5793,97.4613,0.0783,-0.1421,12.8991
ABO,Hogar - Relojes pared,Amazon Brand - Solimo 12-inch Wall Clock - Pop owl (Silent Movement),https://m.media-amazon.com/images/I/711x3aLTPIL._SX512_.jpg,196.4552,192.7463,178.5703,76.5804,-0.1851,7.6276,31.8664
ABO,Cosmética - Protectores solares,"Amazon Brand - Solimo Sheer Face Sunscreen SPF 30, 3.0 Fluid Ounce (Pack of 1)",https://m.media-amazon.com/images/I/71N144kwPJL._SX512_.jpg,245.2206,240.4258,243.0918,95.3352,2.1258,-0.5205,12.2743
ABO,Tecnología - Auriculares,AmazonBasics Lightweight On-Ear Headphones - Black,https://m.media-amazon.com/images/I/71xuT6vYBuL._SX512_.jpg,163.0538,162.2066,162.4509,63.6891,0.4224,-0.0339,42.8409
ABO,Hogar - Lámparas,"Stone & Beam Lámpara de pie moderna para sala de estar con luz LED integrada – 9 x 16 x 49 pulgadas, color negro mate",https://m.media-amazon.com/images/I/61nYNW3KzZL._SX512_.jpg,249.2357,249.1248,249.2421,97.767,0.0686,-0.0474,12.597
ABO,Hogar - Lámparas,"Amazon Brand – Ravenna Home Contemporary Metal Table Lamp with Acrylic Accents, LED Bulb Included, 19.5""H, White",https://m.media-amazon.com/images/I/41M3nDu3OaL._SX512_.jpg,248.8239,249.2966,249.7837,97.9819,-0.0725,-0.2893,4.6544
ABO,Hogar - Relojes pared,Amazon Brand - Solimo 12-inch Wall Clock - Paisley (Silent Movement),https://m.media-amazon.com/images/I/81m6vo1tjAL._SX512_.jpg,185.902,168.6116,183.6405,69.5328,9.1423,-5.3095,32.2478
ABO,Tecnología - Auriculares,AmazonBasics - Cuffie leggere USB con microfono e opzione muto,https://m.media-amazon.com/images/I/610DL+uHrBL._SX512_.jpg,226.0415,225.9091,226.1414,88.7086,0.1095,-0.1181,28.3985
ABO,Hogar - Relojes pared,"AmazonBasics Radio Despertador Doble FM con Puerto de Carga USB, Bluetooth y batería de Respaldo",https://m.media-amazon.com/images/I/91rNnliEzRL._SX512_.jpg,159.3103,156.8799,157.7868,62.137,1.2408,-0.118,41.594
ABO,Hogar - Relojes pared,"Amazon Brand - Solimo 12-inch Wall Clock - Checkered (Silent Movement, Black Frame)",https://m.media-amazon.com/images/I/71IIEpO6h2L._SX512_.jpg,152.4785,145.2134,144.6794,58.2797,3.1366,1.5438,39.2091
ABO,Hogar - Relojes pared,Amazon Brand - Solimo 12-inch Wall Clock - Globetrotter (Silent Movement),https://m.media-amazon.com/images/I/81ZxG3lFvDL._SX512_.jpg,146.0972,170.6965,189.3396,67.428,-1.4283,-12.2135,33.4234
ABO,Hogar - Lámparas,"Amazon Brand – Ravenna Home Textured Round Ceramic Base Table Lamp with LED Light Bulb, 14.25""H, Sea Green",https://m.media-amazon.com/images/I/51PDAbsa1EL._SX512_.jpg,240.8169,241.247,240.109,95.0397,-0.3519,0.5306,10.2263
ABO,Hogar - Lámparas,"Amazon Brand – Stone & Beam Table Lamp, 16""H, White and Green Stripe",https://m.media-amazon.com/images/I/71d57C76BpL._SX512_.jpg,246.7262,247.4745,247.2121,97.301,-0.3013,0.0533,5.6328
ABO,Hogar - Relojes pared,"AmazonBasics 12"" Dot Wall Clock, Black",https://m.media-amazon.com/images/I/71FQyzpZYsL._SX512_.jpg,217.9857,217.6826,220.2687,85.9562,0.6094,-1.2874,26.974
ABO,Hogar - Lámparas,"Rivet Harper lámpara de pie de mármol y latón de medio siglo, Lámpara para mesa, Antique Brass",https://m.media-amazon.com/images/I/71DQ0tUUGlL._SX512_.jpg,250.7234,250.3247,249.4622,98.3416,0.0176,0.5102,6.7582
ABO,Hogar - Lámparas,"Amazon Brand – Stone & Beam Contemporary Ceramic Table Lamp With Real Wood Base, LED Bulb Included, 19.75""H, Cloud Dancer Ivory",https://m.media-amazon.com/images/I/51Nn3Nl2jKL._SX512_.jpg,245.9448,245.5758,244.0298,96.6854,-0.112,0.8267,6.3949
ABO,Hogar - Lámparas,"Amazon Brand – Ravenna Home Metal Adjustable Living Room Standing Pharmacy Floor Lamp With LED Light Bulb - 49.75 - 62 Inches, Brushed Nickel",https://m.media-amazon.com/images/I/419U+zdSJIL._SX512_.jpg,252.1784,251.9559,251.5159,98.9174,-0.0001,0.2555,5.6612
ABO,Hogar - Relojes pared,"Amazon Brand - Solimo 12"" Wall Clock - Ethereal Numeric (Silent Movement, White Frame)",https://m.media-amazon.com/images/I/81QGO6yKCLL._SX512_.jpg,224.3311,224.3056,223.3053,89.057,-0.174,0.505,12.5073
ABO,Hogar - Relojes pared,"Amazon Brand - Solimo 12"" Wall Clock - Paramount Paneling (Silent Movement, Black Frame)",https://m.media-amazon.com/images/I/A1b8JSbejjL._SX512_.jpg,198.9741,179.1423,159.3326,72.9683,4.2878,12.7909,28.3402
ABO,Hogar - Lámparas,"Amazon Brand – Ravenna Home Modern Stacked Ball Standing Floor Lamp With LED Light Bulb - 58 Inches, Brushed Steel with Smoked Glass",https://m.media-amazon.com/images/I/41HasMix+AL._SX512_.jpg,250.4724,250.3844,250.3606,98.3579,0.0269,0.033,6.6905
ABO,Hogar - Lámparas,"Amazon Brand – Ravenna Home Traditional Metal Buffet Table Lamp With LED Light Bulb - 24.25 Inches, Brushed Nickel",https://m.media-amazon.com/images/I/410JE-1O0hL._SX512_.jpg,247.7947,247.3766,246.7796,97.313,0.0469,0.3698,7.5516
